date,province,rainfall_mm,avg_temp_c
2022-09-27,Mpumalanga,0.0,25.2
2022-09-28,Mpumalanga,0.0,25.4
2022-09-29,Mpumalanga,0.0,24.2
2022-09-30,Mpumalanga,0.0,24.5
2022-10-01,Mpumalanga,0.0,24.3
2022-10-02,Mpumalanga,0.0,24.7
2022-10-03,Mpumalanga,0.0,21.7
2022-10-04,Mpumalanga,0.0,25.0
2022-10-05,Mpumalanga,0.0,23.4
2022-10-06,Mpumalanga,0.0,23.2
2022-10-07,Mpumalanga,0.0,23.8
2022-10-08,Mpumalanga,0.0,20.9
2022-10-09,Mpumalanga,0.0,20.4
2022-10-10,Mpumalanga,0.0,22.4
2022-10-11,Mpumalanga,0.0,24.8
2022-10-12,Mpumalanga,0.0,20.6
2022-10-13,Mpumalanga,0.0,22.5
2022-10-14,Mpumalanga,0.0,21.1
2022-10-15,Mpumalanga,0.0,20.8
2022-10-16,Mpumalanga,0.0,22.7
2022-10-17,Mpumalanga,0.0,23.0
2022-10-18,Mpumalanga,0.0,20.6
2022-10-19,Mpumalanga,0.0,23.7
2022-10-20,Mpumalanga,0.0,22.2
2022-10-21,Mpumalanga,0.0,21.1
2022-10-22,Mpumalanga,0.0,21.9
2022-10-23,Mpumalanga,0.0,24.3
2022-10-24,Mpumalanga,0.0,22.3
2022-10-25,Mpumalanga,0.0,20.0
2022-10-26,Mpumalanga,0.0,20.9
2022-10-27,Mpumalanga,0.0,21.0
2022-10-28,Mpumalanga,0.0,21.7
2022-10-29,Mpumalanga,0.0,21.0
2022-10-30,Mpumalanga,0.0,23.4
2022-10-31,Mpumalanga,0.0,20.1
2022-11-01,Mpumalanga,0.0,17.7
2022-11-02,Mpumalanga,0.0,20.6
2022-11-03,Mpumalanga,0.2,19.5
2022-11-04,Mpumalanga,2.0,17.8
2022-11-05,Mpumalanga,0.0,18.9
2022-11-06,Mpumalanga,0.6,19.3
2022-11-07,Mpumalanga,0.0,21.5
2022-11-08,Mpumalanga,0.0,17.4
2022-11-09,Mpumalanga,2.3,20.1
2022-11-10,Mpumalanga,0.0,22.8
2022-11-11,Mpumalanga,0.0,19.1
2022-11-12,Mpumalanga,0.0,19.0
2022-11-13,Mpumalanga,0.0,20.3
2022-11-14,Mpumalanga,0.0,19.9
2022-11-15,Mpumalanga,0.0,21.1
2022-11-16,Mpumalanga,0.0,18.7
2022-11-17,Mpumalanga,0.0,19.9
2022-11-18,Mpumalanga,6.3,19.8
2022-11-19,Mpumalanga,0.0,18.2
2022-11-20,Mpumalanga,0.0,18.4
2022-11-21,Mpumalanga,0.0,18.5
2022-11-22,Mpumalanga,0.0,16.6
2022-11-23,Mpumalanga,0.0,17.7
2022-11-24,Mpumalanga,0.0,20.5
2022-11-25,Mpumalanga,0.0,19.7
2022-11-26,Mpumalanga,0.0,17.2
2022-11-27,Mpumalanga,0.9,18.0
2022-11-28,Mpumalanga,0.0,19.4
2022-11-29,Mpumalanga,0.0,18.5
2022-11-30,Mpumalanga,6.3,19.0
2022-12-01,Mpumalanga,0.5,18.5
2022-12-02,Mpumalanga,0.0,18.0
2022-12-03,Mpumalanga,0.0,17.3
2022-12-04,Mpumalanga,0.1,15.7
2022-12-05,Mpumalanga,0.0,18.5
2022-12-06,Mpumalanga,3.0,17.0
2022-12-07,Mpumalanga,0.0,14.8
2022-12-08,Mpumalanga,0.0,16.4
2022-12-09,Mpumalanga,0.0,18.5
2022-12-10,Mpumalanga,0.0,14.2
2022-12-11,Mpumalanga,0.0,15.5
2022-12-12,Mpumalanga,0.0,17.2
2022-12-13,Mpumalanga,4.5,19.1
2022-12-14,Mpumalanga,1.4,18.4
2022-12-15,Mpumalanga,0.0,19.1
2022-12-16,Mpumalanga,0.0,17.1
2022-12-17,Mpumalanga,0.0,16.4
2022-12-18,Mpumalanga,10.8,17.9
2022-12-19,Mpumalanga,1.5,15.3
2022-12-20,Mpumalanga,4.0,15.1
2022-12-21,Mpumalanga,0.0,14.8
2022-12-22,Mpumalanga,0.0,18.1
2022-12-23,Mpumalanga,0.0,15.2
2022-12-24,Mpumalanga,17.9,17.9
2022-12-25,Mpumalanga,0.0,16.6
2022-12-26,Mpumalanga,0.0,18.0
2022-12-27,Mpumalanga,1.9,14.7
2022-12-28,Mpumalanga,0.0,15.3
2022-12-29,Mpumalanga,2.1,16.9
2022-12-30,Mpumalanga,15.8,15.6
2022-12-31,Mpumalanga,0.0,12.5
2023-01-01,Mpumalanga,0.0,14.1
2023-01-02,Mpumalanga,4.0,14.5
2023-01-03,Mpumalanga,0.0,14.6
2023-01-04,Mpumalanga,7.9,17.1
2023-01-05,Mpumalanga,0.0,16.6
2023-01-06,Mpumalanga,0.0,16.3
2023-01-07,Mpumalanga,0.0,19.1
2023-01-08,Mpumalanga,0.0,17.8
2023-01-09,Mpumalanga,0.0,17.2
2023-01-10,Mpumalanga,6.8,13.8
2023-01-11,Mpumalanga,0.0,16.1
2023-01-12,Mpumalanga,6.3,16.5
2023-01-13,Mpumalanga,0.0,15.4
2023-01-14,Mpumalanga,2.5,18.6
2023-01-15,Mpumalanga,1.1,16.1
2023-01-16,Mpumalanga,5.0,14.2
2023-01-17,Mpumalanga,0.0,14.5
2023-01-18,Mpumalanga,1.8,19.4
2023-01-19,Mpumalanga,0.0,15.4
2023-01-20,Mpumalanga,4.2,12.9
2023-01-21,Mpumalanga,2.1,15.1
2023-01-22,Mpumalanga,0.0,13.3
2023-01-23,Mpumalanga,0.0,17.4
2023-01-24,Mpumalanga,0.0,13.1
2023-01-25,Mpumalanga,0.0,14.0
2023-01-26,Mpumalanga,8.1,16.1
2023-01-27,Mpumalanga,2.3,17.8
2023-01-28,Mpumalanga,0.0,16.0
2023-01-29,Mpumalanga,11.3,14.3
2023-01-30,Mpumalanga,0.0,16.5
2023-01-31,Mpumalanga,0.0,15.5
2023-02-01,Mpumalanga,5.6,18.0
2023-02-02,Mpumalanga,0.0,17.6
2023-02-03,Mpumalanga,6.5,15.5
2023-02-04,Mpumalanga,4.0,17.5
2023-02-05,Mpumalanga,9.7,16.8
2023-02-06,Mpumalanga,0.0,18.5
2023-02-07,Mpumalanga,3.6,17.6
2023-02-08,Mpumalanga,0.0,17.3
2023-02-09,Mpumalanga,0.0,18.5
2023-02-10,Mpumalanga,0.0,16.6
2023-02-11,Mpumalanga,0.0,15.5
2023-02-12,Mpumalanga,0.0,17.0
2023-02-13,Mpumalanga,3.2,16.2
2023-02-14,Mpumalanga,0.0,17.7
2023-02-15,Mpumalanga,0.0,16.9
2023-02-16,Mpumalanga,0.0,17.5
2023-02-17,Mpumalanga,0.0,15.1
2023-02-18,Mpumalanga,0.0,17.8
2023-02-19,Mpumalanga,0.0,15.1
2023-02-20,Mpumalanga,0.0,18.6
2023-02-21,Mpumalanga,0.0,18.6
2023-02-22,Mpumalanga,0.0,17.8
2023-02-23,Mpumalanga,6.3,17.8
2023-02-24,Mpumalanga,0.0,17.0
2023-02-25,Mpumalanga,20.8,16.5
2023-02-26,Mpumalanga,0.0,17.5
2023-02-27,Mpumalanga,0.0,20.5
2023-02-28,Mpumalanga,0.0,18.0
2023-03-01,Mpumalanga,5.2,15.7
2023-03-02,Mpumalanga,0.0,15.2
2023-03-03,Mpumalanga,0.0,15.7
2023-03-04,Mpumalanga,16.2,17.4
2023-03-05,Mpumalanga,0.0,19.9
2023-03-06,Mpumalanga,0.0,16.6
2023-03-07,Mpumalanga,0.0,20.3
2023-03-08,Mpumalanga,8.2,18.5
2023-03-09,Mpumalanga,0.0,19.1
2023-03-10,Mpumalanga,0.0,19.1
2023-03-11,Mpumalanga,0.0,19.4
2023-03-12,Mpumalanga,5.3,18.0
2023-03-13,Mpumalanga,0.0,15.2
2023-03-14,Mpumalanga,0.0,17.9
2023-03-15,Mpumalanga,0.0,17.5
2023-03-16,Mpumalanga,0.0,19.4
2023-03-17,Mpumalanga,2.8,19.3
2023-03-18,Mpumalanga,0.0,18.7
2023-03-19,Mpumalanga,0.0,21.8
2023-03-20,Mpumalanga,0.0,18.3
2023-03-21,Mpumalanga,0.0,16.0
2023-03-22,Mpumalanga,0.0,19.7
2023-03-23,Mpumalanga,7.6,21.4
2023-03-24,Mpumalanga,0.0,20.1
2023-03-25,Mpumalanga,0.0,19.2
2023-03-26,Mpumalanga,4.6,20.2
2023-03-27,Mpumalanga,0.0,22.7
2023-03-28,Mpumalanga,0.0,18.7
2023-03-29,Mpumalanga,0.0,20.2
2023-03-30,Mpumalanga,0.0,21.2
2023-03-31,Mpumalanga,0.0,20.7
2023-04-01,Mpumalanga,0.0,20.1
2023-04-02,Mpumalanga,0.0,19.9
2023-04-03,Mpumalanga,0.0,20.2
2023-04-04,Mpumalanga,0.0,21.5
2023-04-05,Mpumalanga,0.0,21.6
2023-04-06,Mpumalanga,0.0,24.1
2023-04-07,Mpumalanga,0.0,18.7
2023-04-08,Mpumalanga,0.1,23.8
2023-04-09,Mpumalanga,0.0,20.9
2023-04-10,Mpumalanga,0.0,21.2
2023-04-11,Mpumalanga,0.0,22.7
2023-04-12,Mpumalanga,15.7,22.8
2023-04-13,Mpumalanga,0.0,23.4
2023-04-14,Mpumalanga,0.0,23.8
2023-04-15,Mpumalanga,0.0,21.8
2023-04-16,Mpumalanga,0.0,24.1
2023-04-17,Mpumalanga,0.0,21.1
2023-04-18,Mpumalanga,0.0,21.7
2023-04-19,Mpumalanga,0.0,22.0
2023-04-20,Mpumalanga,0.0,21.6
2023-04-21,Mpumalanga,0.0,22.6
2023-04-22,Mpumalanga,5.1,23.9
2023-04-23,Mpumalanga,0.0,23.7
2023-04-24,Mpumalanga,0.0,21.9
2023-04-25,Mpumalanga,0.0,21.9
2023-04-26,Mpumalanga,0.0,21.7
2023-04-27,Mpumalanga,11.4,23.2
2023-04-28,Mpumalanga,0.0,20.8
2023-04-29,Mpumalanga,0.0,22.0
2023-04-30,Mpumalanga,0.0,22.7
2023-05-01,Mpumalanga,0.0,25.1
2023-05-02,Mpumalanga,0.0,23.4
2023-05-03,Mpumalanga,0.0,25.2
2023-05-04,Mpumalanga,0.0,24.1
2023-05-05,Mpumalanga,0.0,23.2
2023-05-06,Mpumalanga,0.0,23.4
2023-05-07,Mpumalanga,0.0,22.3
2023-05-08,Mpumalanga,0.0,27.8
2023-05-09,Mpumalanga,0.0,26.0
2023-05-10,Mpumalanga,0.0,25.3
2023-05-11,Mpumalanga,0.0,22.5
2023-05-12,Mpumalanga,0.0,23.9
2023-05-13,Mpumalanga,0.0,23.2
2023-05-14,Mpumalanga,0.0,24.9
2023-05-15,Mpumalanga,0.9,23.5
2023-05-16,Mpumalanga,0.0,23.9
2023-05-17,Mpumalanga,0.0,23.7
2023-05-18,Mpumalanga,0.0,24.8
2023-05-19,Mpumalanga,0.0,25.3
2023-05-20,Mpumalanga,0.0,25.0
2023-05-21,Mpumalanga,0.0,27.7
2023-05-22,Mpumalanga,0.0,26.7
2023-05-23,Mpumalanga,0.0,24.4
2023-05-24,Mpumalanga,3.5,26.1
2023-05-25,Mpumalanga,0.0,24.7
2023-05-26,Mpumalanga,0.0,25.2
2023-05-27,Mpumalanga,0.0,26.6
2023-05-28,Mpumalanga,0.0,26.9
2023-05-29,Mpumalanga,0.0,25.1
2023-05-30,Mpumalanga,0.0,24.4
2023-05-31,Mpumalanga,0.0,26.3
2023-06-01,Mpumalanga,0.0,26.9
2023-06-02,Mpumalanga,0.0,25.4
2023-06-03,Mpumalanga,0.0,27.6
2023-06-04,Mpumalanga,0.0,27.4
2023-06-05,Mpumalanga,0.0,25.6
2023-06-06,Mpumalanga,0.0,28.3
2023-06-07,Mpumalanga,0.0,28.4
2023-06-08,Mpumalanga,0.0,29.8
2023-06-09,Mpumalanga,0.0,29.4
2023-06-10,Mpumalanga,0.0,25.5
2023-06-11,Mpumalanga,0.0,28.3
2023-06-12,Mpumalanga,0.0,28.3
2023-06-13,Mpumalanga,0.0,26.5
2023-06-14,Mpumalanga,0.0,27.8
2023-06-15,Mpumalanga,0.0,24.3
2023-06-16,Mpumalanga,0.0,24.3
2023-06-17,Mpumalanga,0.0,24.7
2023-06-18,Mpumalanga,0.0,27.9
2023-06-19,Mpumalanga,0.0,28.0
2023-06-20,Mpumalanga,0.0,27.0
2023-06-21,Mpumalanga,0.0,30.0
2023-06-22,Mpumalanga,0.0,29.0
2023-06-23,Mpumalanga,0.0,25.1
2023-06-24,Mpumalanga,0.0,27.3
2023-06-25,Mpumalanga,0.0,26.2
2023-06-26,Mpumalanga,0.0,28.3
2023-06-27,Mpumalanga,0.0,27.6
2023-06-28,Mpumalanga,0.0,26.4
2023-06-29,Mpumalanga,0.0,30.3
2023-06-30,Mpumalanga,0.0,27.8
2023-07-01,Mpumalanga,0.0,27.2
2023-07-02,Mpumalanga,0.0,27.4
2023-07-03,Mpumalanga,0.0,30.3
2023-07-04,Mpumalanga,0.0,29.2
2023-07-05,Mpumalanga,0.0,27.6
2023-07-06,Mpumalanga,0.0,26.4
2023-07-07,Mpumalanga,0.0,26.7
2023-07-08,Mpumalanga,0.0,27.2
2023-07-09,Mpumalanga,0.0,28.7
2023-07-10,Mpumalanga,0.0,29.1
2023-07-11,Mpumalanga,0.0,26.9
2023-07-12,Mpumalanga,0.0,29.2
2023-07-13,Mpumalanga,0.0,26.6
2023-07-14,Mpumalanga,0.0,27.1
2023-07-15,Mpumalanga,0.0,25.8
2023-07-16,Mpumalanga,0.0,25.8
2023-07-17,Mpumalanga,0.0,26.6
2023-07-18,Mpumalanga,0.0,28.0
2023-07-19,Mpumalanga,0.0,26.5
2023-07-20,Mpumalanga,0.0,30.2
2023-07-21,Mpumalanga,0.0,26.6
2023-07-22,Mpumalanga,0.0,28.2
2023-07-23,Mpumalanga,0.0,29.9
2023-07-24,Mpumalanga,0.0,28.1
2023-07-25,Mpumalanga,0.0,27.4
2023-07-26,Mpumalanga,0.0,28.1
2023-07-27,Mpumalanga,0.0,27.1
2023-07-28,Mpumalanga,0.0,26.4
2023-07-29,Mpumalanga,0.0,28.8
2023-07-30,Mpumalanga,0.0,27.0
2023-07-31,Mpumalanga,0.0,29.2
2023-08-01,Mpumalanga,0.0,29.0
2023-08-02,Mpumalanga,0.0,28.0
2023-08-03,Mpumalanga,0.0,29.2
2023-08-04,Mpumalanga,0.0,26.9
2023-08-05,Mpumalanga,0.0,28.8
2023-08-06,Mpumalanga,0.0,28.8
2023-08-07,Mpumalanga,0.0,27.1
2023-08-08,Mpumalanga,0.0,26.9
2023-08-09,Mpumalanga,0.0,28.0
2023-08-10,Mpumalanga,0.0,30.4
2023-08-11,Mpumalanga,0.0,27.1
2023-08-12,Mpumalanga,0.0,26.7
2023-08-13,Mpumalanga,0.0,29.1
2023-08-14,Mpumalanga,0.0,27.4
2023-08-15,Mpumalanga,0.0,28.5
2023-08-16,Mpumalanga,0.0,29.4
2023-08-17,Mpumalanga,0.0,24.3
2023-08-18,Mpumalanga,0.0,27.0
2023-08-19,Mpumalanga,0.0,26.7
2023-08-20,Mpumalanga,0.0,25.5
2023-08-21,Mpumalanga,0.0,24.0
2023-08-22,Mpumalanga,0.0,24.5
2023-08-23,Mpumalanga,0.0,26.9
2023-08-24,Mpumalanga,0.0,25.9
2023-08-25,Mpumalanga,0.0,25.5
2023-08-26,Mpumalanga,0.0,26.7
2023-08-27,Mpumalanga,0.0,25.5
2023-08-28,Mpumalanga,0.0,28.4
2023-08-29,Mpumalanga,0.0,25.5
2023-08-30,Mpumalanga,0.0,28.6
2023-08-31,Mpumalanga,0.0,26.2
2023-09-01,Mpumalanga,0.0,25.2
2023-09-02,Mpumalanga,0.0,25.0
2023-09-03,Mpumalanga,0.0,28.3
2023-09-04,Mpumalanga,0.0,27.0
2023-09-05,Mpumalanga,0.0,24.7
2023-09-06,Mpumalanga,0.0,26.0
2023-09-07,Mpumalanga,0.0,22.2
2023-09-08,Mpumalanga,0.0,23.6
2023-09-09,Mpumalanga,0.0,24.4
2023-09-10,Mpumalanga,0.0,24.3
2023-09-11,Mpumalanga,0.0,27.2
2023-09-12,Mpumalanga,0.0,22.4
2023-09-13,Mpumalanga,0.0,23.1
2023-09-14,Mpumalanga,0.0,25.8
2023-09-15,Mpumalanga,0.0,25.4
2023-09-16,Mpumalanga,0.0,24.4
2023-09-17,Mpumalanga,0.0,27.9
2023-09-18,Mpumalanga,0.0,25.7
2023-09-19,Mpumalanga,0.0,26.5
2023-09-20,Mpumalanga,0.0,24.5
2023-09-21,Mpumalanga,0.0,23.7
2023-09-22,Mpumalanga,0.0,23.6
2023-09-23,Mpumalanga,0.0,25.7
2023-09-24,Mpumalanga,0.0,25.4
2023-09-25,Mpumalanga,0.0,23.8
2023-09-26,Mpumalanga,0.0,24.7
2023-09-27,Mpumalanga,0.0,25.3
2023-09-28,Mpumalanga,0.0,23.0
2023-09-29,Mpumalanga,0.0,23.2
2023-09-30,Mpumalanga,0.0,24.3
2023-10-01,Mpumalanga,0.0,20.8
2023-10-02,Mpumalanga,0.0,24.1
2023-10-03,Mpumalanga,0.0,21.6
2023-10-04,Mpumalanga,0.0,24.6
2023-10-05,Mpumalanga,0.0,26.3
2023-10-06,Mpumalanga,0.0,22.0
2023-10-07,Mpumalanga,0.0,20.9
2023-10-08,Mpumalanga,0.0,22.5
2023-10-09,Mpumalanga,0.0,22.3
2023-10-10,Mpumalanga,0.0,23.6
2023-10-11,Mpumalanga,0.0,22.8
2023-10-12,Mpumalanga,0.0,21.9
2023-10-13,Mpumalanga,0.0,22.4
2023-10-14,Mpumalanga,0.0,20.5
2023-10-15,Mpumalanga,0.0,23.3
2023-10-16,Mpumalanga,0.0,24.4
2023-10-17,Mpumalanga,0.0,20.1
2023-10-18,Mpumalanga,0.0,19.4
2023-10-19,Mpumalanga,0.0,21.1
2023-10-20,Mpumalanga,0.0,19.7
2023-10-21,Mpumalanga,0.0,19.5
2023-10-22,Mpumalanga,0.0,19.3
2023-10-23,Mpumalanga,0.0,21.0
2023-10-24,Mpumalanga,0.0,20.5
2023-10-25,Mpumalanga,0.0,21.6
2023-10-26,Mpumalanga,0.0,20.1
2023-10-27,Mpumalanga,0.0,19.0
2023-10-28,Mpumalanga,0.0,20.7
2023-10-29,Mpumalanga,7.3,19.1
2023-10-30,Mpumalanga,0.0,21.3
2023-10-31,Mpumalanga,0.0,17.9
2023-11-01,Mpumalanga,0.0,17.1
2023-11-02,Mpumalanga,0.0,17.8
2023-11-03,Mpumalanga,0.0,19.5
2023-11-04,Mpumalanga,0.0,19.6
2023-11-05,Mpumalanga,0.0,20.2
2023-11-06,Mpumalanga,2.3,19.0
2023-11-07,Mpumalanga,0.0,18.5
2023-11-08,Mpumalanga,0.0,21.8
2023-11-09,Mpumalanga,0.0,21.3
2023-11-10,Mpumalanga,0.0,21.0
2023-11-11,Mpumalanga,0.0,19.8
2023-11-12,Mpumalanga,0.0,19.9
2023-11-13,Mpumalanga,0.0,18.0
2023-11-14,Mpumalanga,0.0,19.3
2023-11-15,Mpumalanga,0.0,17.6
2023-11-16,Mpumalanga,0.0,17.3
2023-11-17,Mpumalanga,0.0,16.4
2023-11-18,Mpumalanga,6.4,19.4
2023-11-19,Mpumalanga,0.0,18.9
2023-11-20,Mpumalanga,0.0,18.1
2023-11-21,Mpumalanga,0.4,17.8
2023-11-22,Mpumalanga,0.9,15.7
2023-11-23,Mpumalanga,0.0,18.7
2023-11-24,Mpumalanga,0.0,17.8
2023-11-25,Mpumalanga,0.3,19.5
2023-11-26,Mpumalanga,0.0,18.3
2023-11-27,Mpumalanga,0.0,19.1
2023-11-28,Mpumalanga,0.0,17.9
2023-11-29,Mpumalanga,6.8,18.1
2023-11-30,Mpumalanga,6.9,19.2
2023-12-01,Mpumalanga,0.0,17.4
2023-12-02,Mpumalanga,2.7,18.3
2023-12-03,Mpumalanga,0.0,16.9
2023-12-04,Mpumalanga,0.0,17.3
2023-12-05,Mpumalanga,0.0,19.8
2023-12-06,Mpumalanga,6.3,18.3
2023-12-07,Mpumalanga,0.0,16.5
2023-12-08,Mpumalanga,0.0,17.9
2023-12-09,Mpumalanga,0.0,15.3
2023-12-10,Mpumalanga,0.0,16.8
2023-12-11,Mpumalanga,0.0,15.6
2023-12-12,Mpumalanga,0.0,17.7
2023-12-13,Mpumalanga,13.9,16.7
2023-12-14,Mpumalanga,0.0,17.3
2023-12-15,Mpumalanga,0.0,18.0
2023-12-16,Mpumalanga,0.0,16.1
2023-12-17,Mpumalanga,0.0,16.1
2023-12-18,Mpumalanga,0.0,16.6
2023-12-19,Mpumalanga,0.0,15.3
2023-12-20,Mpumalanga,0.0,16.6
2023-12-21,Mpumalanga,0.0,16.6
2023-12-22,Mpumalanga,5.2,16.8
2023-12-23,Mpumalanga,0.0,17.1
2023-12-24,Mpumalanga,0.0,14.0
2023-12-25,Mpumalanga,0.0,14.5
2023-12-26,Mpumalanga,0.0,14.6
2023-12-27,Mpumalanga,6.0,16.5
2023-12-28,Mpumalanga,0.0,15.9
2023-12-29,Mpumalanga,10.9,12.9
2023-12-30,Mpumalanga,9.8,19.1
2023-12-31,Mpumalanga,0.0,13.2
2024-01-01,Mpumalanga,0.0,16.2
2024-01-02,Mpumalanga,2.1,17.0
2024-01-03,Mpumalanga,7.8,15.0
2024-01-04,Mpumalanga,0.0,17.1
2024-01-05,Mpumalanga,1.5,14.6
2024-01-06,Mpumalanga,2.1,16.3
2024-01-07,Mpumalanga,1.8,12.8
2024-01-08,Mpumalanga,2.7,17.8
2024-01-09,Mpumalanga,0.0,16.0
2024-01-10,Mpumalanga,1.2,13.6
2024-01-11,Mpumalanga,0.0,17.0
2024-01-12,Mpumalanga,0.0,18.5
2024-01-13,Mpumalanga,0.0,14.6
2024-01-14,Mpumalanga,17.8,15.7
2024-01-15,Mpumalanga,8.0,15.2
2024-01-16,Mpumalanga,0.0,14.8
2024-01-17,Mpumalanga,0.0,14.7
2024-01-18,Mpumalanga,0.7,15.0
2024-01-19,Mpumalanga,0.0,15.1
2024-01-20,Mpumalanga,3.5,15.5
2024-01-21,Mpumalanga,3.7,15.4
2024-01-22,Mpumalanga,0.0,17.2
2024-01-23,Mpumalanga,0.0,17.1
2024-01-24,Mpumalanga,3.1,13.8
2024-01-25,Mpumalanga,0.0,15.2
2024-01-26,Mpumalanga,6.1,18.0
2024-01-27,Mpumalanga,0.0,16.6
2024-01-28,Mpumalanga,0.0,16.7
2024-01-29,Mpumalanga,0.0,16.5
2024-01-30,Mpumalanga,0.0,15.8
2024-01-31,Mpumalanga,0.0,16.2
2024-02-01,Mpumalanga,0.0,15.6
2024-02-02,Mpumalanga,0.0,17.6
2024-02-03,Mpumalanga,0.0,15.7
2024-02-04,Mpumalanga,0.0,16.2
2024-02-05,Mpumalanga,0.0,17.5
2024-02-06,Mpumalanga,0.0,15.9
2024-02-07,Mpumalanga,0.0,16.4
2024-02-08,Mpumalanga,0.0,16.0
2024-02-09,Mpumalanga,0.0,16.4
2024-02-10,Mpumalanga,0.0,16.1
2024-02-11,Mpumalanga,0.0,15.8
2024-02-12,Mpumalanga,2.0,15.6
2024-02-13,Mpumalanga,1.2,16.5
2024-02-14,Mpumalanga,0.0,18.3
2024-02-15,Mpumalanga,6.8,17.8
2024-02-16,Mpumalanga,0.0,14.5
2024-02-17,Mpumalanga,0.0,16.3
2024-02-18,Mpumalanga,0.0,16.0
2024-02-19,Mpumalanga,0.0,14.7
2024-02-20,Mpumalanga,0.0,17.5
2024-02-21,Mpumalanga,0.0,17.0
2024-02-22,Mpumalanga,3.4,20.3
2024-02-23,Mpumalanga,0.0,16.8
2024-02-24,Mpumalanga,0.0,16.2
2024-02-25,Mpumalanga,0.5,16.1
2024-02-26,Mpumalanga,21.6,16.8
2024-02-27,Mpumalanga,3.0,18.5
2024-02-28,Mpumalanga,0.0,18.7
2024-02-29,Mpumalanga,0.0,22.1
2024-03-01,Mpumalanga,0.0,16.0
2024-03-02,Mpumalanga,0.0,18.0
2024-03-03,Mpumalanga,0.0,16.9
2024-03-04,Mpumalanga,17.9,18.5
2024-03-05,Mpumalanga,0.0,20.2
2024-03-06,Mpumalanga,0.0,19.5
2024-03-07,Mpumalanga,0.0,16.4
2024-03-08,Mpumalanga,0.0,19.4
2024-03-09,Mpumalanga,2.3,15.2
2024-03-10,Mpumalanga,0.0,14.9
2024-03-11,Mpumalanga,2.0,18.2
2024-03-12,Mpumalanga,0.0,19.6
2024-03-13,Mpumalanga,2.6,19.3
2024-03-14,Mpumalanga,2.2,21.7
2024-03-15,Mpumalanga,0.0,19.1
2024-03-16,Mpumalanga,0.0,18.9
2024-03-17,Mpumalanga,15.1,20.8
2024-03-18,Mpumalanga,0.0,18.6
2024-03-19,Mpumalanga,0.0,19.9
2024-03-20,Mpumalanga,2.0,20.1
2024-03-21,Mpumalanga,0.0,18.0
2024-03-22,Mpumalanga,0.0,20.1
2024-03-23,Mpumalanga,0.0,22.9
2024-03-24,Mpumalanga,0.0,21.5
2024-03-25,Mpumalanga,17.8,18.6
2024-03-26,Mpumalanga,0.0,23.5
2024-03-27,Mpumalanga,0.0,21.1
2024-03-28,Mpumalanga,0.0,20.8
2024-03-29,Mpumalanga,3.7,20.1
2024-03-30,Mpumalanga,0.0,21.4
2024-03-31,Mpumalanga,0.0,20.6
2024-04-01,Mpumalanga,0.0,20.6
2024-04-02,Mpumalanga,0.0,20.4
2024-04-03,Mpumalanga,0.0,22.2
2024-04-04,Mpumalanga,2.7,22.1
2024-04-05,Mpumalanga,0.0,20.7
2024-04-06,Mpumalanga,0.0,18.8
2024-04-07,Mpumalanga,0.0,21.2
2024-04-08,Mpumalanga,0.0,20.2
2024-04-09,Mpumalanga,0.0,20.6
2024-04-10,Mpumalanga,0.0,21.3
2024-04-11,Mpumalanga,0.0,20.0
2024-04-12,Mpumalanga,1.0,19.2
2024-04-13,Mpumalanga,0.0,22.2
2024-04-14,Mpumalanga,0.0,21.9
2024-04-15,Mpumalanga,0.0,22.0
2024-04-16,Mpumalanga,0.0,22.8
2024-04-17,Mpumalanga,0.0,21.2
2024-04-18,Mpumalanga,0.0,22.8
2024-04-19,Mpumalanga,2.8,24.4
2024-04-20,Mpumalanga,0.4,22.1
2024-04-21,Mpumalanga,0.0,25.4
2024-04-22,Mpumalanga,0.0,22.8
2024-04-23,Mpumalanga,0.0,21.5
2024-04-24,Mpumalanga,0.7,24.2
2024-04-25,Mpumalanga,0.0,22.8
2024-04-26,Mpumalanga,0.0,24.7
2024-04-27,Mpumalanga,0.0,23.8
2024-04-28,Mpumalanga,0.0,22.8
2024-04-29,Mpumalanga,0.0,25.7
2024-04-30,Mpumalanga,0.0,22.8
2024-05-01,Mpumalanga,0.0,20.4
2024-05-02,Mpumalanga,0.0,25.0
2024-05-03,Mpumalanga,0.0,24.3
2024-05-04,Mpumalanga,0.0,25.8
2024-05-05,Mpumalanga,0.0,22.7
2024-05-06,Mpumalanga,0.0,23.7
2024-05-07,Mpumalanga,0.0,23.7
2024-05-08,Mpumalanga,0.0,25.7
2024-05-09,Mpumalanga,0.0,25.4
2024-05-10,Mpumalanga,0.0,24.8
2024-05-11,Mpumalanga,0.0,24.9
2024-05-12,Mpumalanga,0.0,22.9
2024-05-13,Mpumalanga,0.0,25.9
2024-05-14,Mpumalanga,0.0,26.0
2024-05-15,Mpumalanga,0.0,28.4
2024-05-16,Mpumalanga,0.0,25.7
2024-05-17,Mpumalanga,0.0,26.1
2024-05-18,Mpumalanga,0.0,25.9
2024-05-19,Mpumalanga,0.0,24.2
2024-05-20,Mpumalanga,0.0,27.3
2024-05-21,Mpumalanga,0.0,25.4
2024-05-22,Mpumalanga,0.0,25.3
2024-05-23,Mpumalanga,0.0,25.4
2024-05-24,Mpumalanga,0.0,25.6
2024-05-25,Mpumalanga,0.0,25.1
